Date,SAN_Close,SAN_High,SAN_Low,SAN_Volume,SAN_MA_5,SAN_MA_10,SAN_MA_30,SAN_MA_60,IBEX_Close,IBEX_Return_1d,IBEX_MA_5,deposit_rate,marginal_rate,refinancing_rate,event
2000-06-13,9.061795234680176,9.252204895019531,9.044485092163086,7773472,9.207199478149414,9.25307092666626,9.231433455149332,9.49569975535075,10805.9892578125,0.0013622279254461,10791.7892578125,3.25,5.25,4.25,1
2000-06-14,9.174309730529783,9.23489475250244,9.01852035522461,12226421,9.181234169006348,9.260860443115234,9.214123407999674,9.481563234329224,10880.689453125,0.0069128511541405,10830.14921875,3.25,5.25,4.25,1
2000-06-15,9.330101013183594,9.330101013183594,9.070449829101562,12749979,9.169117164611816,9.250474452972412,9.197101910909018,9.472908226648967,10875.9892578125,-0.0004319758718185,10845.429296875,3.25,5.25,4.25,1
2000-06-16,9.433960914611816,9.433960914611816,9.182965278625488,27723583,9.217585372924805,9.25220546722412,9.189889399210612,9.463820473353069,10723.7890625,-0.0139941472637232,10815.54921875,3.25,5.25,4.25,1
2000-06-19,9.546476364135742,9.546476364135742,9.546476364135742,0,9.309328651428222,9.266919040679932,9.184407901763915,9.458194732666016,10595.5888671875,-0.0119547479501255,10776.4091796875,3.25,5.25,4.25,1
2000-06-20,9.217584609985352,9.347411155700684,9.217584609985352,8990964,9.340486526489258,9.273843002319335,9.173444843292236,9.444202454884847,10563.3896484375,-0.0030389267792104,10727.8892578125,3.25,5.25,4.25,1
2000-06-21,9.087759971618652,9.260860443115234,9.061795234680176,10625113,9.32317657470703,9.25220537185669,9.172290833791097,9.429633188247681,10351.3896484375,-0.0200693155374949,10622.029296875,3.25,5.25,4.25,1
2000-06-22,9.347411155700684,9.382031440734863,9.139690399169922,8573923,9.32663860321045,9.247877883911134,9.172579352060954,9.421555185317994,10490.4892578125,0.013437771555242,10544.929296875,3.25,5.25,4.25,1
2000-06-23,9.260860443115234,9.42530632019043,9.174309730529783,6318510,9.292018508911132,9.254801940917968,9.172002379099528,9.413909928003948,10533.0888671875,0.0040607838517421,10506.7892578125,3.25,5.25,4.25,1
2000-06-26,9.40799617767334,9.468581199645996,9.26951503753662,7487362,9.264322471618652,9.286825561523438,9.179214922587077,9.408428430557251,10488.8896484375,-0.0041962257517534,10485.4494140625,3.25,5.25,4.25,1
2000-06-27,9.433960914611816,9.451271057128906,9.286826133728027,6215511,9.307597732543945,9.324042129516602,9.18383092880249,9.401648680369059,10528.189453125,0.0037468031416798,10478.409375,3.25,5.25,4.25,1
2000-06-28,9.42530632019043,9.459925651550291,9.33875560760498,7977850,9.3751070022583,9.349141788482665,9.19940996170044,9.39746543566386,10583.189453125,0.0052240701257209,10524.7693359375,3.25,5.25,4.25,1
2000-06-29,9.321446418762209,9.40799617767334,9.191619873046877,21764330,9.369914054870605,9.348276329040527,9.208353519439697,9.396167198816935,10366.3896484375,-0.0204852994125965,10499.9494140625,3.25,5.25,4.25,1
2000-06-30,9.563785552978516,9.563785552978516,9.286826133728027,16474931,9.430499076843262,9.361258792877198,9.231145032246907,9.395734437306722,10581.2890625,0.0207304009737749,10509.589453125,3.25,5.25,4.25,1
2000-07-03,9.511856079101562,9.563785552978516,9.399340629577637,8415481,9.451271057128906,9.357796764373779,9.256821568806966,9.391551192601522,10676.689453125,0.0090159516540473,10547.1494140625,3.25,5.25,4.25,1
2000-07-05,9.53782081604004,9.953261375427246,9.529166221618652,30376832,9.534358978271484,9.454732990264892,9.313944625854493,9.390829944610596,10757.5888671875,-0.0084156797800177,10646.1693359375,3.25,5.25,4.25,1
2000-07-06,9.650336265563965,9.745540618896484,9.546476364135742,10992199,9.600136947631835,9.48502550125122,9.332985655466716,9.386069695154825,10739.5888671875,-0.0016732373975457,10720.8091796875,3.25,5.25,4.25,1
2000-07-07,9.546476364135742,9.546476364135742,9.546476364135742,0,9.59667510986328,9.513587093353271,9.354334704081218,9.38217495282491,10896.689453125,0.0146281750521648,10783.8892578125,3.25,5.25,4.25,1
2000-07-10,9.797471046447754,9.866710662841797,9.719575881958008,14384234,9.65379810333252,9.552534580230713,9.362701193491619,9.384915701548259,10828.8896484375,-0.0062220553296631,10814.329296875,3.25,5.25,4.25,1
2000-07-11,9.745540618896484,9.85805606842041,9.598405838012695,18557170,9.655529022216797,9.58369255065918,9.38693520228068,9.388089195887249,10874.7890625,0.0042386076091487,10819.5091796875,3.25,5.25,4.25,1
2000-07-12,9.650336265563965,9.702265739440918,9.529166221618652,39633609,9.678032112121581,9.606195545196533,9.405399258931478,9.391551192601522,10878.689453125,0.0003586635660317,10843.729296875,3.25,5.25,4.25,1
2000-07-13,9.728231430053713,9.754196166992188,9.546476364135742,37720186,9.693611145019531,9.646874046325685,9.415208276112875,9.39169545173645,10848.189453125,-0.0028036465358645,10865.4494140625,3.25,5.25,4.25,1
2000-07-14,9.736886024475098,9.762850761413574,9.658990859985352,26078536,9.731693077087403,9.664184093475344,9.425882784525554,9.394868946075439,11002.5888671875,0.0142327357693796,10886.629296875,3.25,5.25,4.25,1
2000-07-17,9.624370574951172,9.745540618896484,9.581095695495604,17443052,9.697072982788086,9.675435543060305,9.433383782704672,9.396167182922364,10949.189453125,-0.0048533499440073,10910.6892578125,3.25,5.25,4.25,1
2000-07-18,9.650336265563965,9.719575881958008,9.589751243591309,19847394,9.678032112121581,9.66678056716919,9.450116825103759,9.392993688583374,10791.4892578125,-0.0144029104608734,10894.029296875,3.25,5.25,4.25,1
2000-07-19,9.67630100250244,9.702265739440918,9.607061386108398,10192312,9.683225059509278,9.68062858581543,9.462522315979005,9.389098946253458,10850.689453125,0.0054858225679688,10888.429296875,3.25,5.25,4.25,1
2000-07-20,9.71092128753662,9.719575881958008,9.641680717468262,10573845,9.679763031005859,9.686687088012693,9.473196824391684,9.389820194244384,10986.0888671875,0.0124784157400712,10916.0091796875,3.25,5.25,4.25,1
2000-07-21,9.633026123046877,9.719575881958008,9.57244110107422,11110948,9.658991050720214,9.695342063903809,9.48791036605835,9.384915701548259,10879.5888671875,-0.0096940777821383,10891.4091796875,3.25,5.25,4.25,1
2000-07-24,9.546476364135742,9.546476364135742,9.546476364135742,0,9.643412208557129,9.670242595672608,9.503200912475586,9.384915701548259,10831.4892578125,-0.004421087043102,10867.869140625,3.25,5.25,4.25,1
2000-07-25,9.650336265563965,9.797471046447754,9.650336265563965,14571941,9.643412208557129,9.660722160339356,9.52281894683838,9.377126200993855,10714.5888671875,-0.0107926424374822,10852.4890625,3.25,5.25,4.25,1
2000-07-26,9.728231430053713,9.788816452026367,9.650336265563965,13522791,9.653798294067382,9.66851167678833,9.541283003489177,9.377703205744426,10743.7890625,0.0027252744528465,10831.108984375,3.25,5.25,4.25,1
2000-07-27,9.546476364135742,9.546476364135742,9.546476364135742,0,9.620909309387207,9.650336170196534,9.54849551518758,9.372798713048299,10725.9892578125,-0.0016567529931901,10779.0890625,3.25,5.25,4.25,1
2000-07-28,9.641680717468262,9.693611145019531,9.624370574951172,10592216,9.622640228271484,9.64081563949585,9.55541950861613,9.372654453913372,10559.9892578125,-0.0154764279554998,10715.169140625,3.25,5.25,4.25,1
2000-07-31,9.641680717468262,9.641680717468262,9.529166221618652,11728374,9.641681098937989,9.642546653747559,9.558592987060546,9.37150044441223,10531.5888671875,-0.002689433666231,10655.1890625,3.25,5.25,4.25,1
2000-08-01,9.615715980529783,9.667646408081056,9.581095695495604,9726665,9.634757041931152,9.639084625244141,9.571864032745362,9.372654438018799,10548.9892578125,0.0016522094476374,10622.069140625,3.25,5.25,4.25,1
2000-08-02,9.719575881958008,9.736886024475098,9.589751243591309,9526061,9.633025932312012,9.643412113189697,9.592924563090007,9.382607698440552,10644.4892578125,0.0090530000236064,10602.2091796875,3.25,5.25,4.25,1
2000-08-03,9.719575881958008,9.780160903930664,9.67630100250244,11971331,9.667645835876465,9.644277572631836,9.60533005396525,9.388954703013102,10452.9892578125,-0.0179905296874106,10547.6091796875,3.25,5.25,4.25,1
2000-08-04,9.754196166992188,9.771506309509276,9.736886024475098,7911217,9.69014892578125,9.656394577026367,9.621774578094483,9.396888478597004,10583.3896484375,0.0124749377817967,10552.2892578125,3.25,5.25,4.25,1
2000-08-07,9.944605827331545,9.944605827331545,9.736886024475098,13353479,9.750733947753906,9.696207523345949,9.639661566416423,9.40943824450175,10707.689453125,0.0117448009396357,10587.509375,3.25,5.25,4.25,1
2000-08-08,10.013846397399902,10.169636726379396,9.909985542297363,19586054,9.83036003112793,9.732558536529542,9.658991082509358,9.421411005655925,10867.5888671875,0.0149331389150284,10651.229296875,3.25,5.25,4.25,1
2000-08-09,10.091740608215332,10.204257011413574,10.013846397399902,15335417,9.904792976379394,9.768909454345703,9.681205558776856,9.440307760238648,10951.8896484375,0.0077570823004291,10712.709375,3.25,5.25,4.25,1
2000-08-10,10.048465728759766,10.135017395019531,10.022500991821287,8064152,9.970570945739746,9.819108390808106,9.705439535776774,9.456896527608235,11110.587890625,0.0144904895211523,10844.2291015625,3.25,5.25,4.25,1
2000-08-11,10.238877296447754,10.238877296447754,9.927295684814451,11357619,10.06750717163086,9.878828048706055,9.727942593892415,9.479543813069661,11094.587890625,-0.0014400678125683,10946.46875,3.25,5.25,4.25,1
2000-08-14,10.290806770324709,10.325427055358888,10.204257011413574,10485621,10.136747360229492,9.9437406539917,9.753907616933187,9.505364592870077,11210.587890625,0.0104555483397468,11047.0484375,3.25,5.25,4.25,1
2000-08-15,10.437941551208496,10.437941551208496,10.28215217590332,12074693,10.22156639099121,10.02596321105957,9.777276134490966,9.532916371027628,11207.888671875,-0.0002407740589819,11115.1083984375,3.25,5.25,4.25,1
2000-08-16,10.654316902160645,10.654316902160645,10.403322219848633,22059222,10.334081649780273,10.119437313079834,9.814492670694987,9.564218648274739,11342.6884765625,0.0120272255224809,11193.2681640625,3.25,5.25,4.25,1
2000-08-17,10.637006759643556,10.654316902160645,10.533146858215332,11300496,10.451789855957033,10.211180400848388,9.847381687164306,9.590183671315511,11155.48828125,-0.0165040409687098,11202.2482421875,3.25,5.25,4.25,1
2000-08-18,10.87934684753418,10.98320770263672,10.654316902160645,26888067,10.579883766174317,10.323695468902589,9.891810703277589,9.623072703679403,11065.4892578125,-0.0080676901959342,11196.428515625,3.25,5.25,4.25,1
2000-08-21,10.706247329711914,10.86203670501709,10.637006759643556,8782084,10.662971878051758,10.399859619140624,9.92210324605306,9.64240221977234,11093.48828125,0.0025303014430864,11173.00859375,3.25,5.25,4.25,1
2000-08-22,10.706247329711914,10.706247329711914,10.524492263793944,11857305,10.71663303375244,10.469099712371825,9.954126803080241,9.67053100268046,10934.5888671875,-0.0143236653822467,11118.3486328125,3.25,5.25,4.25,1
2000-08-23,10.654316902160645,10.697591781616213,10.420632362365724,10936019,10.71663303375244,10.525357341766357,9.98759282430013,9.696496041615804,10798.0888671875,-0.0124833225700519,11009.4287109375,3.25,5.25,4.25,1
2000-08-24,10.342737197875977,10.619696617126465,10.342737197875977,9030920,10.657779121398926,10.554784488677978,10.008076349894205,9.71164231300354,10720.0888671875,-0.0072235004693304,10922.348828125,3.25,5.25,4.25,1
2000-08-25,10.437941551208496,10.498526573181152,10.3167724609375,6018070,10.569498062133789,10.574690914154052,10.031444867451986,9.72866382598877,10818.2890625,0.009160390042388,10872.9087890625,3.25,5.25,4.25,1
2000-08-28,10.386012077331545,10.489871978759766,10.360047340393066,4632083,10.505451011657716,10.584211444854736,10.056832917531331,9.745108350118,10907.4892578125,0.0082453144667486,10835.708984375,3.25,5.25,4.25,1
2000-08-29,10.21291160583496,10.42928695678711,10.186946868896484,8041234,10.406783866882325,10.561708450317383,10.075585428873698,9.762851126988728,10840.5888671875,-0.0061334363063508,10816.908984375,3.25,5.25,4.25,1
2000-08-30,10.463907241821287,10.472561836242676,10.135017395019531,10328873,10.368701934814453,10.542667484283447,10.101838970184327,9.782180643081665,10869.5888671875,0.0026751314301547,10831.208984375,3.25,5.25,4.25,1
2000-08-31,10.472561836242676,10.515836715698242,10.368701934814451,10222887,10.394666862487792,10.52622299194336,10.127226988474527,9.800211906433105,10884.689453125,0.001389250883544,10864.1291015625,3.25,5.25,4.25,1
2000-09-01,10.29946231842041,10.489871978759766,10.238877296447754,12064434,10.366971015930176,10.468234539031982,10.149441528320313,9.81867594718933,11170.087890625,0.0262201727232613,10934.4888671875,3.5,5.5,4.5,1
2000-09-05,10.325427055358888,10.360047340393066,10.152326583862305,10515769,10.353123092651368,10.379953479766845,10.193870576222738,9.858344761530558,11188.1884765625,-0.0051661142708631,11071.7685546875,3.5,5.5,4.5,1
2000-09-06,10.290806770324709,10.39466667175293,10.290806770324709,8238931,10.31850299835205,10.343602466583253,10.212623087565104,9.87695304552714,11238.48828125,0.0044957952570132,11145.5484375,3.5,5.5,4.5,1
2000-09-07,10.463907241821287,10.472561836242676,10.290806770324709,10558311,10.316772079467773,10.355719470977784,10.243204116821289,9.895849816004436,11282.48828125,0.0039151173092744,11225.108203125,3.5,5.5,4.5,1
2000-09-08,10.325427055358888,10.463907241821287,10.221567153930664,10645277,10.32196502685547,10.344468021392823,10.265995661417643,9.910707585016887,11103.2880859375,-0.0158830384614985,11211.7482421875,3.5,5.5,4.5,1
2000-09-11,10.559111595153809,10.559111595153809,10.3167724609375,11226653,10.392935943603515,10.361777973175048,10.296576690673827,9.927584838867187,11229.7880859375,0.0113930215104671,11208.4482421875,3.5,5.5,4.5,1
2000-09-12,10.559111595153809,10.585077285766602,10.472561836242676,14862443,10.4396728515625,10.396397972106934,10.328023211161296,9.949943621953329,11311.7880859375,0.0073020077825587,11233.1681640625,3.5,5.5,4.5,1
2000-09-13,10.489871978759766,10.559111595153809,10.41197681427002,10701081,10.479485893249512,10.398994445800781,10.353699747721354,9.973312155405681,11212.48828125,-0.0087784357285606,11227.9681640625,3.5,5.5,4.5,1
2000-09-14,10.818761825561523,10.818761825561523,10.4465970993042,16501158,10.55045680999756,10.433614444732665,10.390339279174805,9.997834666570027,11451.587890625,0.0213244021645786,11261.7880859375,3.5,5.5,4.5,1
2000-09-15,10.86203670501709,10.89665699005127,10.662972450256348,43255719,10.6577787399292,10.489871883392334,10.427267297108967,10.024520937601725,11463.087890625,0.0010042275455455,11333.748046875,3.5,5.5,4.5,1
2000-09-18,10.585077285766602,10.8447265625,10.585077285766602,17081077,10.662971878051758,10.527953910827637,10.44861634572347,10.044138956069947,11188.087890625,-0.0239900454941907,11325.4080078125,3.5,5.5,4.5,1
2000-09-19,10.576421737670898,10.576421737670898,10.39466667175293,12513145,10.666433906555175,10.553053379058838,10.467368857065837,10.063179969787598,11065.4892578125,-0.0109579611825565,11276.1482421875,3.5,5.5,4.5,1
2000-09-20,10.498526573181152,10.645662307739258,10.455251693725586,11589888,10.668164825439453,10.573825359344482,10.480928389231364,10.08106697400411,10901.2890625,-0.0148389457968676,11213.9083984375,3.5,5.5,4.5,1
2000-09-21,10.403322219848633,10.576421737670898,10.351391792297363,14341519,10.585076904296875,10.567766857147216,10.492756938934326,10.09909823735555,10803.3896484375,-0.0089805355587964,11084.26875,3.5,5.5,4.5,1
2000-09-22,10.76683235168457,10.76683235168457,10.256187438964844,3258439,10.566036033630372,10.611907386779786,10.510355440775554,10.119149017333985,11029.3896484375,0.0209193602521489,10997.5291015625,3.5,5.5,4.5,1
2000-09-25,10.73221206665039,10.8447265625,10.662972450256348,14735730,10.595462989807128,10.629217433929444,10.525068950653075,10.139488283793131,11159.087890625,0.0117593308715748,10991.7291015625,3.5,5.5,4.5,1
2000-09-26,10.697591781616213,10.801451683044434,10.619696617126465,8958424,10.619696998596192,10.643065452575684,10.533723958333333,10.15550004641215,10955.9892578125,-0.0182002897372219,10969.8291015625,3.5,5.5,4.5,1
2000-09-27,10.645662307739258,10.775486946105955,10.611042022705078,8533637,10.649124145507812,10.658644485473634,10.53343547185262,10.173964071273804,10957.5888671875,0.0001460031894298,10981.0890625,3.5,5.5,4.5,1
2000-09-28,10.810107231140137,10.818761825561523,10.48121738433838,12288650,10.730481147766113,10.657779026031495,10.539205487569173,10.19329358736674,11023.0888671875,0.0059775924059479,11025.02890625,3.5,5.5,4.5,1
2000-09-29,10.76683235168457,10.818761825561523,10.662972450256348,10646012,10.730481147766113,10.648258590698243,10.535455004374187,10.213632853825887,10949.9892578125,-0.0066314995965056,11009.148828125,3.5,5.5,4.5,1
